r,4,907
p,6,70
s,4,298
h,6,94
j,7,616
l,3,32
k,7,68
q,4,81
l,7,708
m,7,4
g,6,423
p,2,92
z,6,216
w,5,6
n,6,858
s,7,64
w,9,968
j,2,44
b,9,264
g,8,92
c,9,123
c,8,60
d,8,225
u,3,81
e,8,596
d,4,25
f,8,671
i,9,61
a,3,149
s,8,38
u,3,92
b,8,29
y,3,196
b,8,4
h,3,47
u,7,1
t,2,199
u,2,75
x,2,900
f,7,13
v,2,823
o,4,69
p,5,171
a,8,45
i,5,111
y,4,44
o,5,718
k,2,36
m,4,799
n,6,1
q,4,125
h,2,39
r,4,842
l,9,15
s,4,384
a,6,9
j,7,84
l,4,4
k,7,828
o,8,81
l,7,116
i,8,1
g,6,802
d,8,4
z,6,518
q,9,76
n,6,841
z,8,66
w,9,150
v,4,77
b,9,534
h,6,76
c,9,381
i,4,75
d,8,28
h,5,97
e,8,370
j,3,12
f,8,770
a,8,52
a,8,89
r,5,30
u,8,895
b,8,45
y,8,58
g,7,27
h,8,933
u,4,41
t,2,587
i,9,69
x,2,452
k,3,16
v,2,838
h,6,24
p,5,422
m,9,85
i,5,969
v,6,82
o,5,428
b,9,11
m,4,176
d,3,85
q,4,752
q,6,41
r,4,339
k,5,73
s,4,481
f,9,54
j,7,528
w,3,97
k,7,778
j,5,57
l,7,89
i,2,12
g,6,961
i,9,64
z,6,482
r,4,1
n,6,1000
b,8,75
w,9,765
f,6,42
b,9,268
b,7,73
c,9,965
z,7,35
d,8,500
k,5,76
e,8,860
j,9,5
f,8,153
b,2,41
a,8,686
u,7,40
u,8,667
q,8,73
y,8,436
c,3,56
h,8,318
n,7,17
t,2,196
m,8,84
x,2,471
p,9,2
v,2,18
g,7,50
p,5,289
p,8,69
i,5,662
o,7,50
o,5,628
c,3,43
m,4,603
f,6,19
q,4,279
q,7,99
r,4,886
c,2,35
s,4,545
y,6,72
j,7,143
z,6,22
k,7,393
j,8,32
l,7,941
v,8,65
g,6,703
g,2,25
z,6,620
i,4,83
n,6,332
v,7,92
w,9,310
a,3,6
b,9,591
c,8,78
c,9,79
m,2,45
d,8,502
i,9,70
e,8,832
c,3,23
f,8,737
d,5,37
a,3,313
z,3,27
u,3,205
n,9,69
y,3,682
x,3,14
h,3,732
k,8,60
t,2,116
d,4,66
x,2,372
b,4,6
v,2,517
d,6,58
p,5,479
j,6,68
i,5,290
x,9,37
o,5,524
e,3,72
m,4,17
n,4,20
q,4,360
e,2,96
r,4,926
d,8,13
s,4,273
y,6,64
j,7,973
v,2,12
k,7,23
l,6,43
l,7,195
m,5,85
g,6,869
b,7,60
z,6,678
p,5,32
n,6,782
l,6,84
w,9,545
q,7,84
b,9,630
k,6,48
c,9,547
b,6,10
d,8,74
t,7,65
e,8,442
i,5,42
f,8,225
s,5,54
a,3,440
y,4,38
u,3,86
h,4,52
y,3,929
f,9,68
h,3,191
q,3,80
t,2,999
v,4,72
x,2,684
w,4,36
v,2,230
l,9,92
p,5,689
d,3,48
i,5,162
o,7,29
o,5,240
b,4,38
m,4,715
q,2,45
q,4,320
t,6,60
r,4,746
x,8,36
s,4,825
q,5,62
j,7,929
e,6,90
k,7,406
j,6,90
l,7,272
e,2,64
g,6,238
o,4,61
z,6,440
c,9,64
n,6,217
j,2,16
w,9,267
f,4,60
b,9,853
x,2,50
c,9,719
a,6,37
d,8,43
t,3,69
e,8,270
l,9,55
f,8,440
u,5,90
a,8,31
z,6,91
u,8,266
s,2,26
y,8,475
o,8,49
h,8,363
f,2,27
t,2,828
l,9,19
x,2,732
i,4,17
v,2,786
a,7,1
p,5,744
j,6,48
i,5,647
e,3,21
o,5,200
z,2,29
m,4,227
g,6,42
q,4,843
m,8,30
r,4,636
u,8,5
s,4,923
s,5,26
j,7,852
b,7,48
k,7,955
x,8,28
l,7,110
z,6,99
g,6,198
u,5,90
z,6,620
k,8,46
n,6,302
u,5,32
w,9,957
n,3,92
b,9,103
e,5,39
c,9,950
u,7,44
d,8,386
y,7,4
e,8,662
y,4,42
f,8,222
k,7,69
a,3,63
u,2,65
u,3,949
w,9,30
y,3,364
r,3,37
h,3,848
w,4,99
t,2,517
n,5,58
x,2,879
m,6,8
v,2,938
g,9,27
p,5,399
e,5,82
i,5,621
j,6,58
o,5,714
r,2,61
m,4,21
e,7,87
q,4,406
z,9,9
r,4,100
c,9,28
s,4,353
r,4,86
j,7,783
p,5,9
k,7,970
p,6,13
l,7,471
f,2,62
g,6,457
o,9,84
z,6,731
r,2,98
n,6,974
j,9,72
w,9,49
k,4,11
b,9,793
u,5,24
c,9,993
j,3,42
d,8,629
e,4,27
e,8,716
f,7,20
f,8,39
w,7,88
a,3,499
s,6,97
u,3,241
h,2,58
y,3,254
o,9,73
h,3,504
r,4,64
t,2,704
g,6,37
x,2,42
w,9,32
v,2,621
j,7,32
p,5,403
c,9,58
i,5,28
p,6,91
o,5,276
d,8,94
m,4,450
o,6,16
q,4,435
y,4,78
r,4,543
s,9,54
s,4,792
v,6,1
j,7,316
z,9,10
k,7,684
c,2,86
l,7,492
v,3,49
g,6,460
x,7,39
z,6,694
h,9,43
n,6,296
s,8,68
w,9,860
s,2,89
b,9,880
l,6,4
c,9,694
r,8,75
d,8,503
y,4,51
e,8,210
k,3,4
f,8,820
d,5,50
a,8,91
n,5,8
u,8,875
a,6,52
y,8,620
c,2,61
h,8,162
t,6,97
t,2,21
g,9,77
x,2,231
d,5,82
v,2,170
j,9,23
p,5,358
q,4,27
i,5,725
i,8,55
o,5,971
z,5,14
m,4,734
y,5,93
q,4,822
p,3,75
r,4,600
p,8,100
s,4,90
u,9,52
j,7,566
k,9,54
k,7,609
f,8,90
l,7,692
a,5,82
g,6,248
g,5,98
z,6,79
c,9,51
n,6,624
u,9,57
w,9,384
e,8,18
b,9,718
f,7,57
c,9,88
d,8,32
d,8,108
y,6,20
e,8,608
t,5,54
f,8,421
o,7,32
a,8,385
y,4,59
u,8,733
u,9,20
y,8,565
s,8,35
h,8,742
h,8,82
t,2,468
n,3,50
x,2,292
t,8,100
v,2,158
p,2,82
p,5,903
g,5,63
i,5,30
s,3,46
o,5,125
t,7,73
m,4,699
p,2,64
q,4,159
c,2,53
r,4,712
h,9,42
s,4,925
m,4,79
j,7,650
m,8,87
k,7,803
p,5,63
l,7,305
s,5,77
g,6,504
f,3,35
z,6,298
p,3,30
n,6,72
p,3,10
w,9,23
t,9,12
b,9,284
a,2,80
c,9,80
a,4,82
d,8,127
m,7,47
e,8,576
g,8,93
f,8,754
d,5,12
a,8,709
p,5,58
u,8,261
c,9,63
y,8,324
m,4,38
h,8,740
n,2,25
t,2,815
r,9,64
x,2,884
b,3,75
v,2,671
x,9,12
p,5,644
w,9,2
i,5,388
r,9,20
o,5,693
m,2,68
m,4,335
i,8,100
q,4,551
h,8,41
r,4,905
f,3,31
s,4,856
z,9,44
j,7,500
m,8,41
k,7,827
k,4,28
l,7,785
u,3,18
g,6,479
j,4,91
z,6,51
r,6,32
n,6,273
d,4,84
w,9,740
x,5,100
b,9,252
c,3,5
c,9,668
h,2,87
d,8,814
t,2,51
e,8,93
u,9,95
f,8,124
h,7,19
a,8,726
z,9,95
u,8,411
x,3,39
y,8,470
u,8,53
h,8,643
y,2,18
t,2,469
d,3,97
x,2,221
y,2,48
v,2,27
g,7,15
p,5,55
d,6,5
i,5,314
q,4,68
o,5,767
h,7,38
m,4,468
w,6,76
q,4,324
e,3,72
r,4,511
c,3,41
s,4,820
z,3,9
j,7,121
a,2,8
k,7,695
z,7,27
l,7,457
o,7,63
g,6,918
z,9,2
z,6,305
h,3,33
n,6,883
p,2,58
w,9,671
e,5,89
b,9,869
y,5,87
c,9,408
i,4,4
d,8,441
k,8,84
e,8,683
e,3,94
f,8,552
q,6,89
a,8,570
l,8,23
u,8,870
g,7,85
y,8,228
e,8,85
h,8,619
d,9,86
t,2,869
i,3,7
x,2,145
j,5,7
v,2,736
m,2,96
p,5,428
t,4,38
i,5,807
x,9,36
o,5,877
h,7,50
m,4,724
q,6,12
q,4,603
y,2,46
r,4,58
j,6,1
s,4,143
m,4,79
j,7,710
n,2,40
k,7,759
w,6,75
l,7,810
o,6,6
g,6,841
z,2,45
z,6,165
f,3,50
n,6,374
o,3,15
w,9,369
z,6,20
b,9,420
v,5,79
c,9,869
d,5,33
d,8,179
v,3,54
e,8,248
b,4,45
f,8,127
m,5,80
a,8,830
x,2,84
u,8,285
k,3,14
y,8,443
z,9,69
h,8,584
d,4,81
t,2,424
r,6,8
x,2,339
l,3,99
v,2,346
t,9,64
p,5,482
v,8,26
i,5,456
t,2,15
o,5,846
o,4,1
m,4,462
i,7,80
q,4,896
n,5,89
r,4,591
r,4,83
s,4,840
q,7,42
j,7,13
y,9,94
k,7,965
w,6,39
l,7,928
l,6,3
g,6,196
o,8,27
z,6,715
n,7,60
n,6,883
h,8,82
w,9,216
n,8,59
b,9,364
y,3,39
c,9,798
o,8,15
d,8,95
x,6,57
e,8,358
x,8,1
f,8,984
v,2,87
a,8,963
r,2,23
u,8,957
w,5,47
y,8,558
e,7,85
h,8,699
m,6,54
t,2,987
e,2,30
x,2,868
w,2,18
v,2,843
n,3,1
p,5,528
p,4,98
i,5,657
k,8,20
o,5,434
v,9,89
m,4,692
c,5,51
q,4,479
j,5,15
r,4,979
y,3,54
s,4,65
s,2,24
j,7,590
v,4,1
k,7,480
e,9,52
l,7,906
p,3,16
g,6,874
c,8,89
z,6,160
g,8,22
n,6,406
u,9,91
w,9,907
y,5,59
b,9,647
d,4,62
c,9,80
k,6,33
d,8,689
q,2,48
e,8,669
w,7,96
f,8,935
l,6,31
a,8,717
h,8,59
u,8,966
x,3,5
y,8,647
q,2,29
h,8,12
q,3,30
t,2,385
g,2,28
x,2,350
p,7,51
v,2,540
x,3,9
p,5,352
v,4,82
i,5,423
a,2,33
o,5,683
f,9,38
m,4,103
t,2,47
q,4,566
m,3,52
r,4,256
k,6,70
s,4,788
y,7,43
j,7,755
s,2,48
k,7,863
k,2,22
l,7,876
c,2,40
g,6,291
m,7,3
z,6,148
s,2,57
n,6,644
x,7,95
w,9,786
l,2,76
b,9,880
a,6,74
c,9,731
o,9,9
d,8,191
f,7,20
e,8,119
s,4,4
f,8,578
y,8,64
a,8,721
p,3,65
u,8,132
o,7,78
y,8,973
e,7,86
h,8,708
z,6,77
t,2,437
q,2,45
x,2,563
k,8,24
v,2,259
l,4,79
p,5,445
t,8,83
i,5,837
r,2,98
o,5,560
l,7,98
m,4,206
r,7,38
q,4,316
u,7,48
r,4,342
r,2,62
s,4,254
y,3,27
j,7,434
v,9,69
k,7,787
z,2,11
l,7,348
s,2,29
g,6,159
p,8,89
z,6,712
w,5,29
n,6,904
z,6,75
w,9,314
m,2,39
b,9,363
e,5,6
c,9,354
x,7,61
d,8,803
w,8,73
e,8,162
r,6,17
f,8,863
t,9,2
a,3,305
b,9,42
u,3,19
s,8,43
y,3,113
l,3,89
h,3,60
q,9,96
t,2,836
n,2,91
x,2,216
b,4,68
v,2,593
h,5,44
p,5,523
s,6,17
i,5,739
y,6,54
o,5,644
a,6,89
m,4,884
a,5,16
q,4,398
e,9,44
r,4,252
s,8,39
s,4,283
b,4,38
j,7,925
n,9,40
k,7,191
p,8,23
l,7,219
o,2,80
g,6,636
g,2,43
z,6,93
v,7,98
n,6,37
b,9,14
w,9,752
j,7,4
b,9,357
z,4,49
c,9,765
a,6,16
d,8,750
e,7,12
e,8,854
j,6,43
f,8,149
l,6,37
a,8,106
f,6,16
u,8,451
y,5,30
y,8,536
y,4,48
h,8,313
z,8,55
t,2,517
p,8,65
x,2,749
s,4,50
v,2,202
g,6,33
p,5,66
o,8,83
i,5,777
j,7,29
o,5,954
a,6,49
m,4,808
x,4,37
q,4,980
r,9,6
r,4,253
q,2,76
s,4,556
h,8,53
j,7,49
k,6,86
k,7,617
v,4,66
l,7,101
n,4,1
g,6,474
o,5,40
z,6,642
f,4,26
n,6,303
y,8,59
w,9,358
t,7,84
b,9,369
p,9,31
c,9,951
b,4,14
d,8,195
u,3,76
e,8,380
j,5,37
f,8,386
l,7,61
a,8,897
a,2,62
u,8,300
q,6,75
y,8,231
x,8,37
h,8,780
r,4,16
t,2,147
a,8,86
x,2,272
a,9,29
v,2,811
v,8,7
p,5,335
v,8,69
i,5,764
q,5,31
o,5,452
p,7,89
m,4,945
r,3,47
q,4,166
i,8,72
r,4,853
x,5,38
s,4,945
b,5,6
j,7,687
y,9,76
k,7,785
s,8,18
l,7,271
k,7,56
g,6,51
x,8,55
z,6,847
m,9,28
n,6,278
u,4,33
w,9,106
h,8,14
b,9,139
g,6,67
c,9,406
j,3,66
d,8,802
b,7,41
e,8,916
k,8,35
f,8,432
a,7,76
a,3,975
a,7,46
u,3,882
n,3,58
y,3,48
u,6,75
h,3,999
h,5,19
t,2,826
m,3,89
x,2,76
n,8,57
v,2,352
v,9,81
p,5,424
c,7,63
i,5,477
d,7,11
o,5,915
f,7,10
m,4,269
l,8,99
q,4,940
n,3,21
r,4,334
i,7,59
s,4,857
r,7,28
j,7,520
j,9,19
k,7,63
d,6,67
l,7,102
u,5,70
g,6,891
f,4,7
z,6,479
l,8,80
n,6,329
e,4,31
w,9,559
k,7,66
b,9,920
n,5,89
c,9,618
l,8,93
d,8,513
m,4,91
e,8,537
t,3,71
f,8,735
l,2,67
a,8,482
b,8,74
u,8,903
o,4,76
y,8,916
r,6,42
h,8,147
r,2,97
t,2,135
n,3,73
x,2,826
c,4,64
v,2,963
m,5,67
p,5,732
w,7,7
i,5,369
i,2,78
o,5,777
z,3,17
m,4,314
s,7,65
q,4,513
c,9,64
r,4,262
y,3,76
s,4,843
e,9,78
j,7,822
e,2,89
k,7,469
h,6,95
l,7,869
i,7,92
g,6,880
w,4,76
z,6,930
u,4,62
n,6,158
q,5,45
w,9,727
t,4,19
b,9,344
i,6,21
c,9,999
z,8,79
d,8,718
y,6,20
e,8,231
s,2,1
f,8,819
u,4,54
a,8,54
r,9,28
u,8,268
q,9,37
y,8,106
d,8,26
h,8,632
n,9,50
t,2,960
p,8,94
x,2,922
w,7,29
v,2,186
m,6,39
p,5,98
v,9,50
i,5,239
a,3,84
o,5,72
h,8,32
m,4,268
z,6,30
q,4,133
r,9,18
r,4,206
j,3,80
s,4,990
q,9,57
j,7,154
g,9,20
k,7,780
k,4,48
l,7,434
k,8,69
g,6,636
y,6,39
z,6,524
d,3,78
n,6,552
j,6,23
w,9,30
w,7,25
b,9,25
v,2,19
c,9,873
e,7,8
d,8,789
s,8,69
e,8,789
n,5,50
f,8,851
x,4,37
a,3,707
b,7,54
u,3,595
d,3,71
y,3,541
h,7,39
h,3,369
x,2,17
t,2,66
s,5,62
x,2,375
y,7,79
v,2,194
e,7,100
p,5,950
p,6,34
i,5,780
k,2,93
o,5,153
p,5,44
m,4,30
i,4,96
q,4,56
m,9,7
r,4,930
r,5,29
s,4,159
z,6,24
j,7,311
s,9,99
k,7,375
x,3,94
l,7,881
i,8,76
g,6,567
d,3,45
z,6,895
p,9,14
n,6,349
p,3,92
w,9,802
p,4,43
b,9,148
v,8,32
c,9,626
l,4,38
d,8,781
x,9,27
e,8,914
m,9,41
f,8,230
w,4,99
a,3,65
o,8,24
u,3,498
j,4,91
y,3,943
j,8,30
h,3,675
m,5,79
t,2,229
g,6,42
x,2,84
h,2,6
v,2,661
r,9,73
p,5,781
p,4,96
i,5,391
m,5,1
o,5,319
q,6,50
m,4,659
i,5,10
q,4,37
a,8,47
r,4,842
j,7,74
s,4,721
q,7,39
j,7,740
k,5,65
k,7,503
u,9,3
l,7,254
u,3,37
g,6,964
s,9,38
z,6,753
f,5,40
n,6,830
h,7,66
w,9,13
u,2,78
b,9,358
d,7,61
c,9,169
p,6,41
d,8,261
f,5,67
e,8,916
v,9,34
f,8,398
b,5,29
a,3,975
q,3,5
u,3,846
b,4,20
y,3,949
h,6,46
h,3,333
l,7,88
t,2,493
z,2,96
x,2,879
h,9,98
v,2,204
z,7,6
p,5,522
o,4,64
i,5,21
u,9,67
o,5,912
j,4,76
m,4,16
z,3,62
q,4,633
z,7,74
r,4,918
x,3,95
s,4,288
w,2,72
j,7,702
v,6,79
k,7,455
w,5,55
l,7,327
y,6,69
g,6,857
o,7,98
z,6,801
i,7,84
n,6,503
z,6,74
w,9,408
z,4,27
b,9,154
k,9,42
c,9,690
a,5,16
d,8,708
q,8,45
e,8,526
a,7,17
f,8,479
w,9,48
a,3,632
k,7,50
u,3,510
x,9,77
y,3,332
i,5,9
h,3,225
b,4,79
t,2,702
d,3,32
x,2,93
y,9,12
v,2,783
y,6,45
p,5,836
i,4,92
i,5,218
u,2,84
o,5,686
u,3,93
m,4,175
n,2,67
q,4,166
o,4,94
r,4,888
b,9,15
s,4,975
p,3,26
j,7,592
z,6,3
k,7,539
z,7,72
l,7,745
t,2,60
g,6,611
s,3,8
z,6,702
d,4,90
n,6,864
u,9,91
w,9,43
a,3,31
b,9,961
w,6,78
c,9,212
p,8,100
d,8,764
x,3,10
e,8,645
k,6,72
f,8,62
e,2,98
a,3,563
j,2,83
u,3,178
n,7,4
y,3,957
b,6,12
h,3,218
n,3,99
t,2,281
p,6,23
x,2,381
u,5,8
v,2,487
t,8,89
p,5,269
b,3,81
i,5,22
g,2,81
o,5,239
w,8,3
m,4,709
p,2,32
q,4,423
m,4,31
r,4,572
v,3,4
s,4,480
t,7,5
j,7,287
w,8,47
k,7,694
z,6,16
l,7,68
i,4,46
g,6,123
k,6,56
z,6,329
g,4,15
n,6,766
d,4,36
w,9,80
s,3,23
b,9,607
i,6,66
c,9,522
g,3,73
d,8,44
i,3,19
e,8,792
i,9,32
f,8,144
b,4,60
a,3,425
o,4,36
u,3,722
j,7,38
y,3,625
z,4,78
h,3,591
f,7,89
t,2,994
r,3,85
x,2,660
b,8,57
v,2,590
b,7,24
p,5,761
t,9,85
i,5,998
i,7,93
o,5,487
t,5,25
m,4,324
l,6,65
q,4,701
o,8,63
r,4,438
c,7,77
s,4,957
u,3,82
j,7,958
g,7,76
k,7,174
t,8,19
l,7,538
f,9,73
g,6,906
e,6,81
z,6,287
j,3,64
n,6,976
l,5,6
w,9,909
m,9,89
b,9,304
j,4,22
c,9,327
f,4,67
d,8,594
x,4,32
e,8,302
o,6,98
f,8,699
z,8,48
a,8,838
q,9,81
u,8,443
l,8,45
y,8,775
v,2,81
h,8,860
x,3,92
t,2,138
r,6,48
x,2,905
o,8,40
v,2,369
j,3,11
p,5,181
h,5,72
i,5,402
y,2,43
o,5,522
k,6,34
m,4,854
j,8,41
q,4,757
b,6,61
r,4,729
z,9,10
s,4,631
b,2,22
j,7,182
n,3,8
k,7,183
l,7,71
l,7,132
l,6,36
g,6,537
n,5,75
z,6,570
x,8,3
n,6,145
a,8,87
w,9,328
c,2,55
b,9,291
r,2,89
c,9,83
b,2,66
d,8,540
v,8,67
e,8,213
s,6,17
f,8,470
l,7,64
a,3,94
i,7,17
u,3,641
q,7,62
y,3,123
f,8,24
h,3,739
e,8,8
t,2,743
c,4,23
x,2,552
i,6,18
v,2,821
w,6,17
p,5,704
q,2,12
i,5,653
r,2,88
o,5,433
w,7,7
m,4,610
p,3,90
q,4,520
g,8,75
r,4,721
w,9,83
s,4,867
i,5,11
j,7,727
d,9,26
k,7,218
g,7,26
l,7,606
x,6,64
g,6,771
v,7,98
z,6,532
j,8,29
n,6,530
q,5,7
w,9,961
t,4,86
b,9,360
d,8,37
c,9,53
v,5,20
d,8,479
s,6,25
e,8,428
l,6,82
f,8,961
q,2,41
a,8,898
i,2,80
u,8,725
e,7,83
y,8,506
f,3,28
h,8,975
z,6,96
t,2,196
f,7,78
x,2,634
q,7,77
v,2,773
y,6,5
p,5,696
o,9,38
i,5,40
v,8,58
o,5,676
e,3,51
m,4,378
m,5,41
q,4,431
f,5,1
r,4,441
f,8,37
s,4,574
u,8,4
j,7,957
s,5,2
k,7,944
w,5,78
l,7,883
t,4,48
g,6,39
t,6,90
z,6,541
v,6,100
n,6,381
h,4,39
w,9,880
k,8,88
b,9,888
z,4,99
c,9,773
j,2,76
d,8,118
u,8,54
e,8,627
g,8,53
f,8,717
o,3,59
a,3,268
y,6,56
u,3,738
i,7,99
y,3,31
i,4,23
h,3,572
i,8,63
t,2,249
s,9,55
x,2,316
b,8,42
v,2,22
g,5,51
p,5,637
r,8,56
i,5,168
x,9,26
o,5,852
k,5,29
m,4,883
n,9,16
q,4,399
a,7,53
r,4,499
u,9,84
s,4,398
y,8,22
j,7,751
v,6,30
k,7,37
b,8,19
l,7,456
s,5,11
g,6,518
u,9,91
z,6,583
z,9,88
n,6,407
x,6,66
w,9,65
r,9,73
b,9,992
l,3,93
c,9,556
s,9,94
d,8,205
v,8,66
e,8,552
g,5,65
f,8,971
a,9,36
a,8,366
t,7,65
u,8,103
l,6,54
y,8,16
g,5,72
h,8,691
a,5,92
t,2,960
k,4,55
x,2,464
h,8,79
v,2,22
d,9,20
p,5,681
r,3,4
i,5,51
n,4,27
o,5,302
b,5,91
m,4,901
s,9,61
q,4,433
j,5,30
r,4,913
q,4,44
s,4,728
a,7,6
j,7,909
e,8,67
k,7,268
j,5,84
l,7,702
b,4,50
g,6,192
v,7,96
z,6,783
r,6,36
n,6,784
k,9,43
w,9,790
a,9,47
b,9,435
j,9,12
c,9,679
x,8,86
d,8,262
b,3,61
e,8,413
u,9,9
f,8,497
l,6,83
a,3,586
y,9,84
u,3,774
j,5,5
y,3,219
m,2,84
h,3,690
v,9,43
t,2,343
m,2,10
x,2,21
p,2,93
v,2,966
y,7,96
p,5,814
m,4,9
i,5,586
l,8,20
o,5,969
e,7,100
m,4,970
k,6,72
q,4,410
j,2,89
r,4,418
u,4,57
s,4,946
r,9,55
j,7,262
s,9,63
k,7,79
m,4,39
l,7,588
n,8,72
g,6,442
a,3,90
z,6,294
i,8,100
n,6,736
g,7,23
w,9,951
n,3,42
b,9,107
q,5,23
c,9,172
e,6,51
d,8,927
c,3,35
e,8,362
z,7,73
f,8,156
r,7,76
a,8,835
x,4,23
u,8,460
b,4,88
y,8,266
r,7,55
h,8,368
g,2,17
t,2,406
r,4,18
x,2,675
n,3,17
v,2,926
i,6,75
p,5,344
d,8,1
i,5,826
z,7,66
o,5,547
g,7,33
m,4,535
i,7,25
q,4,946
b,3,93
r,4,488
v,2,53
s,4,631
x,2,87
j,7,729
x,4,18
k,7,837
d,5,64
l,7,367
e,2,25
g,6,427
a,9,43
z,6,475
y,6,66
n,6,306
e,9,47
w,9,401
i,6,64
b,9,811
q,4,74
c,9,821
w,2,80
d,8,711
l,6,15
e,8,176
d,9,38
f,8,397
w,3,91
a,8,686
a,3,17
u,8,810
y,3,29
y,8,394
c,7,42
h,8,728
n,8,69
t,2,442
n,8,99
x,2,417
i,8,80
v,2,852
f,5,62
p,5,942
i,6,12
i,5,152
y,2,4
o,5,771
d,8,90
m,4,715
b,5,62
q,4,450
f,3,98
r,4,915
i,8,93
s,4,525
f,2,95
j,7,847
k,6,47
k,7,960
k,9,15
l,7,215
b,7,38
g,6,24
w,6,84
z,6,845
g,4,73
n,6,253
s,8,93
w,9,169
h,6,48
b,9,393
q,8,66
c,9,147
n,8,90
d,8,688
j,9,75
e,8,89
l,9,61
f,8,253
l,4,22
a,8,626
f,5,43
u,8,752
u,3,86
y,8,288
p,6,69
h,8,787
t,5,76
t,2,511
d,8,44
x,2,109
a,5,85
v,2,181
n,3,40
p,5,151
f,5,99
i,5,249
e,9,18
o,5,144
y,4,66
m,4,49
l,8,52
q,4,847
f,4,57
r,4,565
g,9,96
s,4,760
c,3,8
j,7,864
m,4,87
k,7,218
h,8,58
l,7,727
f,9,65
g,6,893
r,2,100
z,6,91
m,9,92
n,6,299
x,3,98
w,9,921
s,6,82
b,9,500
i,3,34
c,9,650
t,4,13
d,8,368
h,7,39
e,8,617
a,8,75
f,8,232
l,8,61
a,3,413
o,8,47
u,3,821
l,5,7
y,3,20
q,8,29
h,3,116
b,4,97
t,2,205
x,5,100
x,2,503
v,2,67
v,2,90
j,8,41
p,5,894
j,3,24
i,5,370
i,8,100
o,5,898
h,5,1
m,4,585
v,6,14
q,4,868
r,3,26
r,4,615
r,8,31
s,4,180
c,2,29
j,7,269
r,8,73
k,7,368
q,8,17
l,7,43
o,9,83
g,6,538
u,9,48
z,6,478
v,9,16
n,6,994
n,4,34
w,9,685
m,2,76
b,9,480
l,7,61
c,9,648
l,7,14
d,8,807
b,7,39
e,8,851
m,3,23
f,8,216
p,4,49
a,3,933
b,6,28
u,3,824
f,5,41
y,3,343
r,2,56
h,3,520
t,3,7
t,2,32
p,4,96
x,2,379
h,8,43
v,2,141
k,7,78
p,5,511
x,7,84
i,5,880
j,3,55
o,5,501
w,3,95
m,4,183
p,4,22
q,4,894
l,3,20
r,4,711
t,3,47
s,4,385
l,3,61
j,7,307
u,8,89
k,7,978
z,8,60
l,7,616
m,3,95
g,6,574
a,7,97
z,6,608
d,9,72
n,6,983
w,3,79
w,9,635
n,2,89
b,9,957
w,5,2
c,9,45
v,3,58
d,8,786
b,2,46
e,8,774
n,7,66
f,8,980
p,6,14
a,8,760
n,4,20
u,8,78
e,2,20
y,8,583
c,7,55
h,8,349
q,4,92
t,2,976
i,2,39
x,2,407
m,3,91
v,2,38
e,4,34
p,5,90
r,6,96
i,5,282
e,5,92
o,5,868
j,9,91
m,4,196
r,3,6
q,4,348
w,4,32
r,4,552
z,8,6
s,4,564
m,8,74
j,7,771
k,8,65
k,7,328
l,4,31
l,7,700
c,8,34
g,6,957
a,8,77
z,6,136
p,3,5
n,6,883
w,5,47
w,9,266
n,3,77
b,9,851
o,3,81
c,9,63
s,6,35
d,8,155
u,3,57
e,8,85
p,9,45
f,8,425
x,7,44
a,8,82
c,2,99
u,8,291
n,4,45
y,8,19
v,7,19
h,8,635
b,4,13
t,2,698
q,4,4
x,2,324
s,5,90
v,2,954
u,8,37
p,5,957
y,7,62
i,5,118
m,9,62
o,5,163
l,3,28
m,4,728
h,3,47
q,4,105
k,4,66
r,4,103
u,5,49
s,4,699
e,9,53
j,7,582
o,4,79
k,7,896
z,3,85
l,7,103
x,8,81
g,6,382
c,2,55
z,6,821
q,8,84
n,6,691
r,3,33
w,9,341
o,3,32
b,9,926
i,3,35
c,9,552
x,7,54
d,8,142
v,3,7
e,8,163
c,8,49
f,8,954
z,2,3
a,8,942
t,4,5
u,8,710
t,5,45
y,8,644
n,8,44
h,8,183
y,5,91
t,2,855
n,2,71
x,2,550
u,9,20
v,2,331
m,4,40
p,5,318
y,4,32
i,5,447
g,5,69
o,5,75
h,2,28
m,4,606
p,5,63
q,4,42
o,7,2
r,4,178
b,2,21
s,4,629
i,5,58
j,7,262
b,2,2
k,7,323
u,7,52
l,7,704
i,6,69
g,6,644
k,3,83
z,6,653
k,6,59
n,6,70
h,7,49
w,9,529
z,7,75
b,9,143
m,8,26
c,9,553
x,8,46
d,8,324
l,8,19
e,8,291
p,9,66
f,8,991
d,7,41
a,8,772
z,8,83
u,8,905
l,4,23
y,8,616
c,6,97
h,8,781
g,2,20
t,2,335
a,7,86
x,2,56
r,8,18
v,2,200
k,3,19
p,5,294
n,7,85
i,5,246
r,8,91
o,5,648
g,4,93
m,4,834
w,9,14
q,4,445
z,4,66
r,4,379
a,7,52
s,4,915
w,9,65
j,7,794
h,7,16
k,7,697
v,5,100
l,7,64
e,2,3
g,6,485
h,4,86
z,6,503
j,8,48
n,6,213
z,9,34
w,9,632
i,2,27
b,9,405
u,5,79
c,9,691
l,8,100
d,8,991
r,7,23
e,8,627
c,3,38
f,8,774
p,3,16
a,3,500
p,6,20
u,3,402
s,3,17
y,3,728
x,6,85
h,3,823
b,3,1
t,2,745
e,3,27
x,2,902
m,5,89
v,2,357
k,8,82
p,5,487
d,9,72
i,5,834
